Geography,stateAbbr,stateFullName
"Crocker city, Missouri",MO, Missouri
"Cross Timbers city, Missouri",MO, Missouri
"Crystal City city, Missouri",MO, Missouri
"Crystal Lake Park city, Missouri",MO, Missouri
"Crystal Lakes city, Missouri",MO, Missouri
"Cuba city, Missouri",MO, Missouri
"Curryville city, Missouri",MO, Missouri
"Dadeville village, Missouri",MO, Missouri
"Dalton town, Missouri",MO, Missouri
"Danville CDP, Missouri",MO, Missouri
"Dardenne Prairie city, Missouri",MO, Missouri
"Darlington village, Missouri",MO, Missouri
"Dawn CDP, Missouri",MO, Missouri
"Dearborn city, Missouri",MO, Missouri
"Deepwater city, Missouri",MO, Missouri
"Deerfield village, Missouri",MO, Missouri
"Defiance CDP, Missouri",MO, Missouri
"De Kalb town, Missouri",MO, Missouri
"Dellwood city, Missouri",MO, Missouri
"Delta city, Missouri",MO, Missouri
"Dennis Acres village, Missouri",MO, Missouri
"Denver village, Missouri",MO, Missouri
"Des Arc village, Missouri",MO, Missouri
"Desloge city, Missouri",MO, Missouri
"De Soto city, Missouri",MO, Missouri
"Des Peres city, Missouri",MO, Missouri
"De Witt city, Missouri",MO, Missouri
"Dexter city, Missouri",MO, Missouri
"Diamond town, Missouri",MO, Missouri
"Diehlstadt village, Missouri",MO, Missouri
"Diggins village, Missouri",MO, Missouri
"Dixon city, Missouri",MO, Missouri
"Doe Run CDP, Missouri",MO, Missouri
"Doniphan city, Missouri",MO, Missouri
"Doolittle city, Missouri",MO, Missouri
"Dover town, Missouri",MO, Missouri
"Downing city, Missouri",MO, Missouri
"Drexel city, Missouri",MO, Missouri
"Dudley city, Missouri",MO, Missouri
"Duenweg city, Missouri",MO, Missouri
"Duquesne village, Missouri",MO, Missouri
"Eagle Rock CDP, Missouri",MO, Missouri
"Eagleville town, Missouri",MO, Missouri
"East Lynne city, Missouri",MO, Missouri
"Easton city, Missouri",MO, Missouri
"East Prairie city, Missouri",MO, Missouri
"Edgar Springs city, Missouri",MO, Missouri
"Edgerton city, Missouri",MO, Missouri
"Edina city, Missouri",MO, Missouri
"Edinburg CDP, Missouri",MO, Missouri
"Edmundson city, Missouri",MO, Missouri
"Eldon city, Missouri",MO, Missouri
"El Dorado Springs city, Missouri",MO, Missouri
"Ellington city, Missouri",MO, Missouri
"Ellisville city, Missouri",MO, Missouri
"Ellsinore city, Missouri",MO, Missouri
"Elmer city, Missouri",MO, Missouri
"Elmira village, Missouri",MO, Missouri
"Elmo city, Missouri",MO, Missouri
"Elsberry city, Missouri",MO, Missouri
"Emerald Beach village, Missouri",MO, Missouri
"Eminence city, Missouri",MO, Missouri
"Emma city, Missouri",MO, Missouri
"Eolia village, Missouri",MO, Missouri
"Essex city, Missouri",MO, Missouri
"Ethel town, Missouri",MO, Missouri
"Eureka city, Missouri",MO, Missouri
"Evergreen village, Missouri",MO, Missouri
"Everton city, Missouri",MO, Missouri
"Ewing city, Missouri",MO, Missouri
"Excello CDP, Missouri",MO, Missouri
"Excelsior Estates village, Missouri",MO, Missouri
"Excelsior Springs city, Missouri",MO, Missouri
"Exeter city, Missouri",MO, Missouri
"Fairdealing CDP, Missouri",MO, Missouri
"Fairfax city, Missouri",MO, Missouri
"Fair Grove city, Missouri",MO, Missouri
"Fair Play city, Missouri",MO, Missouri
"Fairview town, Missouri",MO, Missouri
"Farber city, Missouri",MO, Missouri
"Farley village, Missouri",MO, Missouri
"Farmington city, Missouri",MO, Missouri
"Fayette city, Missouri",MO, Missouri
"Fenton city, Missouri",MO, Missouri
"Ferguson city, Missouri",MO, Missouri
"Ferrelview village, Missouri",MO, Missouri
"Festus city, Missouri",MO, Missouri
"Fidelity town, Missouri",MO, Missouri
"Fillmore city, Missouri",MO, Missouri
"Fisk city, Missouri",MO, Missouri
"Fleming city, Missouri",MO, Missouri
"Flemington village, Missouri",MO, Missouri
"Flint Hill city, Missouri",MO, Missouri
"Flordell Hills city, Missouri",MO, Missouri
"Florida village, Missouri",MO, Missouri
"Florissant city, Missouri",MO, Missouri
"Foley city, Missouri",MO, Missouri
"Fordland city, Missouri",MO, Missouri
"Forest City city, Missouri",MO, Missouri
"Foristell city, Missouri",MO, Missouri
"Forsyth city, Missouri",MO, Missouri
"Fortescue town, Missouri",MO, Missouri
"Fort Leonard Wood CDP, Missouri",MO, Missouri
"Foster village, Missouri",MO, Missouri
"Fountain N' Lakes village, Missouri",MO, Missouri
"Frankclay CDP, Missouri",MO, Missouri
"Frankford city, Missouri",MO, Missouri
"Franklin city, Missouri",MO, Missouri
"Freeburg village, Missouri",MO, Missouri
"Freeman city, Missouri",MO, Missouri
"Freistatt village, Missouri",MO, Missouri
"Fremont CDP, Missouri",MO, Missouri
"Fremont Hills city, Missouri",MO, Missouri
"Frohna city, Missouri",MO, Missouri
"Frontenac city, Missouri",MO, Missouri
"Fulton city, Missouri",MO, Missouri
"Gainesville city, Missouri",MO, Missouri
"Galena city, Missouri",MO, Missouri
"Gallatin city, Missouri",MO, Missouri
"Galt city, Missouri",MO, Missouri
"Garden City city, Missouri",MO, Missouri
"Gasconade city, Missouri",MO, Missouri
"Gentry village, Missouri",MO, Missouri
"Gerald city, Missouri",MO, Missouri
"Gerster town, Missouri",MO, Missouri
"Gibbs village, Missouri",MO, Missouri
"Gideon city, Missouri",MO, Missouri
"Gilliam city, Missouri",MO, Missouri
"Gilman City city, Missouri",MO, Missouri
"Ginger Blue village, Missouri",MO, Missouri
"Gladstone city, Missouri",MO, Missouri
"Glasgow city, Missouri",MO, Missouri
"Glasgow Village CDP, Missouri",MO, Missouri
"Glenaire city, Missouri",MO, Missouri
"Glen Allen town, Missouri",MO, Missouri
"Glendale city, Missouri",MO, Missouri
"Glen Echo Park village, Missouri",MO, Missouri
"Glenwood village, Missouri",MO, Missouri
"Golden CDP, Missouri",MO, Missouri
"Golden City city, Missouri",MO, Missouri
"Goodman town, Missouri",MO, Missouri
"Goodnight village, Missouri",MO, Missouri
"Gordonville village, Missouri",MO, Missouri
"Goss town, Missouri",MO, Missouri
"Gower city, Missouri",MO, Missouri
"Graham town, Missouri",MO, Missouri
"Grain Valley city, Missouri",MO, Missouri
"Granby city, Missouri",MO, Missouri
"Grand Falls Plaza town, Missouri",MO, Missouri
"Grandin city, Missouri",MO, Missouri
"Grand Pass village, Missouri",MO, Missouri
"Grandview city, Missouri",MO, Missouri
"Granger village, Missouri",MO, Missouri
"Grant City town, Missouri",MO, Missouri
"Grantwood Village town, Missouri",MO, Missouri
"Gravois Mills town, Missouri",MO, Missouri
"Grayhawk CDP, Missouri",MO, Missouri
"Grayridge CDP, Missouri",MO, Missouri
"Gray Summit CDP, Missouri",MO, Missouri
"Greencastle city, Missouri",MO, Missouri
"Green City city, Missouri",MO, Missouri
"Greendale city, Missouri",MO, Missouri
"Greenfield city, Missouri",MO, Missouri
"Green Park city, Missouri",MO, Missouri
"Green Ridge city, Missouri",MO, Missouri
"Greentop city, Missouri",MO, Missouri
"Greenville city, Missouri",MO, Missouri
"Greenwood city, Missouri",MO, Missouri
"Guilford town, Missouri",MO, Missouri
"Gunn City village, Missouri",MO, Missouri
"Hale city, Missouri",MO, Missouri
"Halfway village, Missouri",MO, Missouri
"Hallsville city, Missouri",MO, Missouri
"Hamilton city, Missouri",MO, Missouri
"Hanley Hills village, Missouri",MO, Missouri
"Hannibal city, Missouri",MO, Missouri
"Hardin city, Missouri",MO, Missouri
"Harris town, Missouri",MO, Missouri
"Harrisburg town, Missouri",MO, Missouri
"Harrisonville city, Missouri",MO, Missouri
"Hartsburg town, Missouri",MO, Missouri
"Hartville city, Missouri",MO, Missouri
"Hartwell CDP, Missouri",MO, Missouri
"Harviell CDP, Missouri",MO, Missouri
"Harwood village, Missouri",MO, Missouri
"Hawk Point city, Missouri",MO, Missouri
"Hayti city, Missouri",MO, Missouri
"Hayti Heights city, Missouri",MO, Missouri
"Hayward CDP, Missouri",MO, Missouri
"Haywood City village, Missouri",MO, Missouri
"Hazelwood city, Missouri",MO, Missouri
"Henrietta city, Missouri",MO, Missouri
"Herculaneum city, Missouri",MO, Missouri
"Hermann city, Missouri",MO, Missouri
"Hermitage city, Missouri",MO, Missouri
"Higbee city, Missouri",MO, Missouri
"Higginsville city, Missouri",MO, Missouri
"High Hill city, Missouri",MO, Missouri
"Highlandville city, Missouri",MO, Missouri
"High Ridge CDP, Missouri",MO, Missouri
"Hillsboro city, Missouri",MO, Missouri
"Hillsdale village, Missouri",MO, Missouri
"Hoberg village, Missouri",MO, Missouri
"Holcomb city, Missouri",MO, Missouri
"Holden city, Missouri",MO, Missouri
"Holland town, Missouri",MO, Missouri
"Holliday village, Missouri",MO, Missouri
"Hollister city, Missouri",MO, Missouri
"Holt city, Missouri",MO, Missouri
"Holts Summit city, Missouri",MO, Missouri
"Homestead village, Missouri",MO, Missouri
"Hopkins city, Missouri",MO, Missouri
"Horine CDP, Missouri",MO, Missouri
"Hornersville city, Missouri",MO, Missouri
"Houston city, Missouri",MO, Missouri
"Houstonia city, Missouri",MO, Missouri
"Houston Lake city, Missouri",MO, Missouri
"Howardville city, Missouri",MO, Missouri
"Hughesville village, Missouri",MO, Missouri
"Humansville city, Missouri",MO, Missouri
"Hume town, Missouri",MO, Missouri
"Humphreys village, Missouri",MO, Missouri
"Hunnewell city, Missouri",MO, Missouri
"Hunter CDP, Missouri",MO, Missouri
"Huntleigh city, Missouri",MO, Missouri
"Huntsdale town, Missouri",MO, Missouri
"Huntsville city, Missouri",MO, Missouri
"Hurdland city, Missouri",MO, Missouri
"Hurley city, Missouri",MO, Missouri
"Iatan village, Missouri",MO, Missouri
"Iberia city, Missouri",MO, Missouri
"Imperial CDP, Missouri",MO, Missouri
"Independence city, Missouri",MO, Missouri
"Indian Point village, Missouri",MO, Missouri
"Innsbrook village, Missouri",MO, Missouri
"Ionia town, Missouri",MO, Missouri
"Irena village, Missouri",MO, Missouri
"Irondale city, Missouri",MO, Missouri
"Iron Mountain Lake city, Missouri",MO, Missouri
"Ironton city, Missouri",MO, Missouri
"Irwin CDP, Missouri",MO, Missouri
"Jackson city, Missouri",MO, Missouri
"Jacksonville village, Missouri",MO, Missouri
"Jameson town, Missouri",MO, Missouri
"Jamesport city, Missouri",MO, Missouri
"Jane town, Missouri",MO, Missouri
"Jasper city, Missouri",MO, Missouri
"Jefferson City city, Missouri",MO, Missouri
"Jennings city, Missouri",MO, Missouri
"Jerico Springs village, Missouri",MO, Missouri
"Jonesburg city, Missouri",MO, Missouri
"Joplin city, Missouri",MO, Missouri
"Josephville village, Missouri",MO, Missouri
"Junction City village, Missouri",MO, Missouri
"Kahoka city, Missouri",MO, Missouri
"Kansas City city, Missouri",MO, Missouri
"Kearney city, Missouri",MO, Missouri
"Kelso village, Missouri",MO, Missouri
"Kennett city, Missouri",MO, Missouri
"Keytesville city, Missouri",MO, Missouri
"Kidder city, Missouri",MO, Missouri
"Kimberling City city, Missouri",MO, Missouri
"Kimmswick city, Missouri",MO, Missouri
"King City city, Missouri",MO, Missouri
"Kingdom City village, Missouri",MO, Missouri
"Kingston city, Missouri",MO, Missouri
"Kingsville city, Missouri",MO, Missouri
"Kinloch city, Missouri",MO, Missouri
"Kirbyville village, Missouri",MO, Missouri
"Kirksville city, Missouri",MO, Missouri
"Kirkwood city, Missouri",MO, Missouri
"Kissee Mills CDP, Missouri",MO, Missouri
"Knob Noster city, Missouri",MO, Missouri
"Knox City city, Missouri",MO, Missouri
"Koshkonong town, Missouri",MO, Missouri
"LaBarque Creek CDP, Missouri",MO, Missouri
"La Belle city, Missouri",MO, Missouri
"Laclede city, Missouri",MO, Missouri
"Laddonia city, Missouri",MO, Missouri
"La Due village, Missouri",MO, Missouri
"Ladue city, Missouri",MO, Missouri
"La Grange city, Missouri",MO, Missouri
"Lake Annette city, Missouri",MO, Missouri
"Lake Lafayette city, Missouri",MO, Missouri
"Lake Lotawana city, Missouri",MO, Missouri
"Lake Mykee Town village, Missouri",MO, Missouri
"Lake Ozark city, Missouri",MO, Missouri
"Lakeshire city, Missouri",MO, Missouri
"Lakeside city, Missouri",MO, Missouri
"Lake Tapawingo city, Missouri",MO, Missouri
"Lake Tekakwitha village, Missouri",MO, Missouri
"Lake Viking CDP, Missouri",MO, Missouri
"Lake Waukomis city, Missouri",MO, Missouri
"Lake Winnebago city, Missouri",MO, Missouri
"Lamar city, Missouri",MO, Missouri
"Lamar Heights city, Missouri",MO, Missouri
"Lambert village, Missouri",MO, Missouri
"La Monte city, Missouri",MO, Missouri
"Lanagan town, Missouri",MO, Missouri
"Lancaster city, Missouri",MO, Missouri
"La Plata city, Missouri",MO, Missouri
"Laredo city, Missouri",MO, Missouri
"La Russell city, Missouri",MO, Missouri
"Lathrop city, Missouri",MO, Missouri
"La Tour CDP, Missouri",MO, Missouri
"Laurie city, Missouri",MO, Missouri
"Lawson city, Missouri",MO, Missouri
"Leadington city, Missouri",MO, Missouri
"Leadwood city, Missouri",MO, Missouri
"Leasburg village, Missouri",MO, Missouri
"Leawood village, Missouri",MO, Missouri
"Lebanon city, Missouri",MO, Missouri
"Lee's Summit city, Missouri",MO, Missouri
"Leeton city, Missouri",MO, Missouri
"Leisure Lake CDP, Missouri",MO, Missouri
"Lemay CDP, Missouri",MO, Missouri
"Leonard village, Missouri",MO, Missouri
"Leslie village, Missouri",MO, Missouri
"Levasy city, Missouri",MO, Missouri
"Lewis and Clark Village town, Missouri",MO, Missouri
"Lexington city, Missouri",MO, Missouri
"Liberal city, Missouri",MO, Missouri
"Liberty city, Missouri",MO, Missouri
"Licking city, Missouri",MO, Missouri
"Lilbourn city, Missouri",MO, Missouri
"Lincoln city, Missouri",MO, Missouri
"Linn city, Missouri",MO, Missouri
"Linn Creek city, Missouri",MO, Missouri
"Linneus city, Missouri",MO, Missouri
"Lithium village, Missouri",MO, Missouri
"Livonia village, Missouri",MO, Missouri
"Loch Lloyd village, Missouri",MO, Missouri
"Lock Springs village, Missouri",MO, Missouri
"Lockwood city, Missouri",MO, Missouri
"Lohman city, Missouri",MO, Missouri
"Loma Linda town, Missouri",MO, Missouri
"Lone Jack city, Missouri",MO, Missouri
"Louisburg village, Missouri",MO, Missouri
"Louisiana city, Missouri",MO, Missouri
"Lowry City city, Missouri",MO, Missouri
"Lucerne village, Missouri",MO, Missouri
"Ludlow town, Missouri",MO, Missouri
"Lupus town, Missouri",MO, Missouri
"Luray village, Missouri",MO, Missouri
"McBaine town, Missouri",MO, Missouri
"McCord Bend village, Missouri",MO, Missouri
"McFall city, Missouri",MO, Missouri
"Mackenzie village, Missouri",MO, Missouri
"McKittrick town, Missouri",MO, Missouri
"Macks Creek CDP, Missouri",MO, Missouri
"Macon city, Missouri",MO, Missouri
"Madison city, Missouri",MO, Missouri
"Maitland city, Missouri",MO, Missouri
"Malden city, Missouri",MO, Missouri
"Malta Bend town, Missouri",MO, Missouri
"Manchester city, Missouri",MO, Missouri
"Mansfield city, Missouri",MO, Missouri
"Maplewood city, Missouri",MO, Missouri
"Marble Hill city, Missouri",MO, Missouri
"Marceline city, Missouri",MO, Missouri
"Marionville city, Missouri",MO, Missouri
"Marlborough village, Missouri",MO, Missouri
"Marquand city, Missouri",MO, Missouri
"Marshall city, Missouri",MO, Missouri
"Marshfield city, Missouri",MO, Missouri
"Marston city, Missouri",MO, Missouri
"Marthasville city, Missouri",MO, Missouri
"Martinsburg town, Missouri",MO, Missouri
"Maryland Heights city, Missouri",MO, Missouri
"Maryville city, Missouri",MO, Missouri
"Matthews city, Missouri",MO, Missouri
"Maysville city, Missouri",MO, Missouri
"Mayview city, Missouri",MO, Missouri
"Meadville city, Missouri",MO, Missouri
"Mehlville CDP, Missouri",MO, Missouri
"Memphis city, Missouri",MO, Missouri
"Mendon city, Missouri",MO, Missouri
"Mercer town, Missouri",MO, Missouri
"Merriam Woods village, Missouri",MO, Missouri
"Merwin village, Missouri",MO, Missouri
"Meta city, Missouri",MO, Missouri
"Metz town, Missouri",MO, Missouri
"Mexico city, Missouri",MO, Missouri
"Miami city, Missouri",MO, Missouri
"Milan city, Missouri",MO, Missouri
"Milford village, Missouri",MO, Missouri
"Millard village, Missouri",MO, Missouri
"Miller city, Missouri",MO, Missouri
"Mill Spring village, Missouri",MO, Missouri
"Milo village, Missouri",MO, Missouri
"Mindenmines city, Missouri",MO, Missouri
"Mine La Motte CDP, Missouri",MO, Missouri
"Miner city, Missouri",MO, Missouri
"Mineral Point town, Missouri",MO, Missouri
"Miramiguoa Park village, Missouri",MO, Missouri
"Missouri City city, Missouri",MO, Missouri
"Moberly city, Missouri",MO, Missouri
"Mokane city, Missouri",MO, Missouri
"Moline Acres city, Missouri",MO, Missouri
"Monett city, Missouri",MO, Missouri
"Monroe City city, Missouri",MO, Missouri
"Montgomery City city, Missouri",MO, Missouri
"Monticello village, Missouri",MO, Missouri
"Montier CDP, Missouri",MO, Missouri
"Montrose city, Missouri",MO, Missouri
"Mooresville village, Missouri",MO, Missouri
"Morehouse city, Missouri",MO, Missouri
"Morley city, Missouri",MO, Missouri
"Morrison city, Missouri",MO, Missouri
"Morrisville town, Missouri",MO, Missouri
"Mosby city, Missouri",MO, Missouri
"Moscow Mills city, Missouri",MO, Missouri
"Mound City city, Missouri",MO, Missouri
"Moundville town, Missouri",MO, Missouri
"Mountain Grove city, Missouri",MO, Missouri
"Mountain View city, Missouri",MO, Missouri
"Mount Leonard town, Missouri",MO, Missouri
"Mount Moriah town, Missouri",MO, Missouri
"Mount Vernon city, Missouri",MO, Missouri
"Murphy CDP, Missouri",MO, Missouri
"Napoleon city, Missouri",MO, Missouri
"Naylor city, Missouri",MO, Missouri
"Neck City city, Missouri",MO, Missouri
"Neelyville city, Missouri",MO, Missouri
"Nelson city, Missouri",MO, Missouri
"Neosho city, Missouri",MO, Missouri
"Nevada city, Missouri",MO, Missouri
"Newark village, Missouri",MO, Missouri
"New Bloomfield city, Missouri",MO, Missouri
"Newburg city, Missouri",MO, Missouri
"New Cambria city, Missouri",MO, Missouri
"New Florence city, Missouri",MO, Missouri
"New Franklin city, Missouri",MO, Missouri
"New Hampton city, Missouri",MO, Missouri
"New Haven city, Missouri",MO, Missouri
"New London city, Missouri",MO, Missouri
"New Madrid city, Missouri",MO, Missouri
"New Melle city, Missouri",MO, Missouri
"Newtonia town, Missouri",MO, Missouri
"Niangua city, Missouri",MO, Missouri
"Nixa city, Missouri",MO, Missouri
"Noel city, Missouri",MO, Missouri
"Norborne city, Missouri",MO, Missouri
"Normandy city, Missouri",MO, Missouri
"North Kansas City city, Missouri",MO, Missouri
